movie_id,vote_average,vote_count
111794,3.7,3
360188,3.3,3
9372,6.6,506
85860,4.5,11
244534,5.2,58
33468,4.4,32
294086,6.4,4
139998,6.7,10
74777,5.8,121
16388,6.3,23
159770,6,42
42109,6,2
47607,5.6,59
193603,5.1,6
84659,5,1
322745,8.3,3
20981,6.9,41
174362,5,1
242095,5.8,631
250902,5.7,3
158895,6.6,4
222250,6.8,2
18292,6.4,36
125537,7,1
326576,2,1
228550,3.2,8
13963,7.9,64
290391,3.5,2
44770,6.4,15
69382,0,0
40769,6.1,8
220490,0,0
42151,6.3,26
2292,7.4,755
42497,6,9
33693,6.3,8
14585,6.8,44
185465,5.5,2
38780,6,131
14022,6.4,77
366967,0,0
255266,6,1
17345,6.8,19
226458,4.7,79
24055,6.2,15
287625,0,0
44990,5.6,12
86304,4.2,13
692,6.2,110
39851,6.7,17
13898,6.6,17
157185,2,1
36095,7.4,63
182291,6,2
286939,0,0
124606,6,1
14337,6.9,658
67238,7.5,2
9367,6.6,238
72766,5.9,5
231617,7,6
126186,5.7,7
25975,6.3,16
1714811,0,0
1713003,0,0
1711927,0,0
1707276,0,0
1702398,0,0
1697811,0,0
1692623,0,0
1689833,0,0
1687358,0,0
1686134,0,0
1678795,0,0
1673392,0,0
1673262,0,0
1666165,0,0
1664241,0,0
1659488,0,0
1656298,0,0
1652994,0,0
1652423,0,0
1650060,0,0
1649764,0,0
1633043,0,0
1614488,0,0
1613446,0,0
1613022,0,0
1612283,0,0
1603157,0,0
1598464,0,0
1598432,0,0
1596448,0,0
1593547,0,0
1579129,0,0
1574526,0,0
1539785,0,0
1533346,0,0
1477299,0,0
1450473,0,0
1443069,0,0
1419019,0,0
1411140,0,0
1373789,0,0
1323717,0,0
1236491,0,0
1120865,0,0
1588900,0,0
1588798,0,0
1286030,0,0
1531947,0,0
1604487,0,0
1660570,0,0
1644719,0,0
1571521,0,0
1555901,0,0
1716448,0,0
1714798,0,0
1711282,0,0
1692277,0,0
1657317,0,0
1652778,0,0
1647071,0,0
1642786,0,0
1635312,0,0
1621673,0,0
1618829,0,0
1607851,0,0
1592329,0,0
1574910,0,0
1561065,0,0
1530151,0,0
1493004,0,0
1437882,0,0
1421903,0,0
1389373,0,0
1372443,0,0
977976,0,0
927334,0,0
1667828,0,0
1661859,0,0
1639456,0,0
1628731,0,0
1602431,0,0
1591264,0,0
1492730,0,0
1411089,0,0
1354930,0,0
1319512,0,0
1305546,0,0
1260263,0,0
1216052,0,0
1145110,0,0
659615,0,0
1708311,0,0
1552265,0,0
1482879,0,0
1458035,0,0
1300926,0,0
1697255,0,0
1646213,0,0
1629285,0,0
1533403,0,0
1361538,0,0
1323611,0,0
1695866,0,0
1640315,0,0
1625843,0,0
1716705,0,0
1694305,0,0
1677491,0,0
1666544,0,0
1653495,0,0
1621528,0,0
1583323,0,0
1530062,0,0
1416153,0,0
1277016,0,0
1676282,0,0
1655898,0,0
1632174,0,0
1200804,0,0
1652448,0,0
1170608,0,0
1003596,0,0
1413403,0,0
1715934,0,0
1713769,0,0
1712600,0,0
1709695,0,0
1698185,0,0
1551969,0,0
1501953,0,0
923493,0,0
1408207,0,0
1250854,0,0
767750,0,0
1695688,0,0
1655305,0,0
1644597,0,0
1339423,0,0
1260649,0,0
1691779,0,0
1688728,0,0
1608175,0,0
1421967,0,0
951687,0,0
1480539,0,0
797716,0,0
1711365,0,0
1707945,0,0
1707785,0,0
1703624,0,0
1649678,0,0
1418397,0,0
1713395,0,0
1712264,0,0
1569625,0,0
1568014,0,0
1566920,0,0
1502173,0,0
1498050,0,0
1389146,0,0
1301248,0,0
1712517,0,0
1686744,0,0
1678247,0,0
1623543,0,0
1617101,0,0
1556316,0,0
1533842,0,0
1499546,0,0
1477719,0,0
1423093,0,0
1403869,0,0
1706293,0,0
1635800,0,0
1568223,0,0
1462332,0,0
1137888,0,0
1084728,0,0
1078446,0,0
1702771,0,0
1693704,0,0
1687909,0,0
1678867,0,0
1661297,0,0
1608553,0,0
1598500,0,0
1592881,0,0
1472582,0,0
1444559,0,0
1233111,0,0
1699787,0,0
1652990,0,0
1625689,0,0
1498522,0,0
1702761,0,0
1606439,0,0
1716604,0,0
1715722,0,0
1674501,0,0
1673706,0,0
1339713,7.9,855
936075,8.648,2666
931285,7.985,1468
1275779,6.738,524
1523145,7.021,97
1226863,8.202,2685
1228710,6.741,490
1084244,7.404,109
1477317,7.586,64
1304313,8.038,1878
1007757,8.971,1715
1122573,6.611,243
687163,8.684,5206
976912,6.925,93
454639,7.231,247
1439930,8.343,1637
1582770,7.3,119
1083381,6.9,622
1380291,7.069,578
1327819,8.183,1642
1358005,6.55,219
83533,7.589,3487
1419406,7.76,866
1311031,7.716,867
1290821,7.667,1254
1430077,6.65,244
1318413,7.704,54
1390300,6.565,270
1273221,5.511,312
1297842,8.125,807
1318447,6.817,1488
1092936,7,137
1084242,7.667,2962
1305781,6.992,63
1291608,7.244,307
1560681,6.812,69
980477,8.15,718
1159559,6.176,1049
744275,7.003,2746
840464,6.439,1218
299536,8.2,32128
755898,4.085,1010
1368166,7.253,2452
1294203,7.402,579
1292415,6.377,53
1242898,7.793,3115
1010581,7.733,4097
301528,7.462,10589
460465,7.046,6798
1171145,6.996,1088
1292695,7.044,778
1613798,7.517,258
1325734,6.957,1056
1246049,7.159,1271
1480387,6.2,254
1265609,7.39,1924
634649,7.933,22078
1184918,8.315,6157
337167,6.672,8362
1314481,6.576,812
1198994,7.056,1789
1156594,7.374,688
1630423,8.656,244
803796,8.022,2898
1266127,7.694,1065
1156593,7.076,1565
1375646,6.9,62
533535,7.573,8775
1428990,5.45,60
441168,5.8,162
299534,8.238,27870
1234821,6.271,3426
911430,7.798,4086
1274706,5.559,68
496243,8.494,20747
1110034,6.287,155
1330021,8.563,634
1233413,7.498,4647
1641319,6.518,56
1038392,6.935,1890
315635,7.331,23222
1272837,7.139,1310
1116201,6.976,274
1301421,7.632,174
519182,7,3219
1061474,7.339,4885
47971,6.131,9241
425274,6.498,1569
1210938,6.379,203
1584215,6.494,89
1084577,5.9,266
1022789,7.545,6720
569094,8.337,8680
933260,7.133,6069
1168190,7.02,1077
1218925,8.419,942
429617,7.396,17004
875828,7.241,1023
1539104,6,100
575265,7.169,2866
662712,5.75,168
502356,7.605,10809
829557,5.942,1851
361743,8.159,11050
1306368,7.083,1671
858024,7.743,1395
1196067,6.105,214
872585,8.026,11865
1470130,5.5,117
438631,7.78,14973
1632181,9.06,267
1530510,7.58,75
181808,6.75,16370
1087192,7.929,2878
76600,7.594,14205
1316092,6.659,1118
939243,7.617,3307
1241982,7.007,3097
617126,6.961,3409
693134,8.127,8042
1119449,7.004,572
508642,7.277,943
950387,6.256,3037
680493,5.403,634
406997,8.106,8267
335984,7.595,15205
414906,7.661,12000
330457,7.23,10304
324857,8.393,17305
354912,8.198,21030
1197306,6.694,1945
533533,6.495,1440
537915,7.106,8529
1408208,6.821,469
284054,7.364,23532
1290417,6.067,643
912649,6.672,4259
1011985,7.002,3533
603692,7.709,7978
991494,6.9,300
1234731,5.882,1225
950396,7.65,3800
1404791,7.589,96
1228246,6.644,991
1236153,7.043,1395
572802,6.523,3506
829560,6.373,1323
1084187,6.756,410
1083637,7.19,84
346698,6.92,11159
541671,7.252,2667
1242265,6.458,130
263115,7.82,20438
545611,7.719,8025
552524,7.206,2178
762509,7.307,2674
519465,6.905,380
574475,7.038,2887
1317672,5.963,270
801335,7.562,869
378236,5.386,3326
1252309,6.153,291
1075175,6.231,506
1368881,5.977,344
402431,6.908,3060
1357633,7.16,272
1352310,6.2,138
1295400,7.236,140
385687,6.994,6345
1167307,8.1,151
1242332,6.5,166
1511057,6.569,130
1062722,7.637,3509
472269,6.132,329
1387382,6.953,247
1078605,7.26,3492
1340206,6.9,61
798645,6.78,1641
1115544,6.726,363
666277,7.7,2338
315162,8.207,8885
848116,6.152,88
664413,6.992,9527
581528,7.874,1484
1340110,6.7,147
1368314,6.3,70
1241634,6.412,142
1317288,7.386,1856
1383731,8.443,281
818647,7.351,3349
985939,7.14,4639
508883,7.402,2649
615656,6.374,3996
475557,8.123,27795
1159831,6.171,520
1054867,7.355,3798
467905,7.046,453
637649,7.574,6119
284053,7.581,22058
466272,7.421,14886
1175942,7.66,792
823464,7.047,4693
1352874,5.603,58
427641,6.457,7555
321612,6.968,16018
588228,7.5,4200
1010755,5.787,207
447273,4.315,1648
1100988,6.612,2597
1257009,6.629,350
447365,7.931,8384
383498,7.491,19269
822119,5.969,3120
337404,7.972,10085
781732,6.117,192
1268127,7.443,148
843527,7.28,1960
1119090,8.3,91
453395,7.229,10380
411088,8.08,5001
507086,6.598,7080
1193501,6.294,467
539972,6.436,2359
619803,7.34,440
1022787,6.918,1007
419430,7.624,18943
986056,7.289,3580
530442,4.9,109
838209,7.612,712
579974,7.715,1608
1197137,6.694,1154
1117857,6.968,222
508947,7.336,5885
866398,7.267,4280
520023,6.153,1469
370172,7.339,7142
338953,6.627,5115
424783,6.721,6642
645710,6.521,1195
823219,8.083,2854
260514,6.861,6403
1317149,8.236,355
1072790,6.766,3087
614479,6.5,1973
587412,7.373,208
568124,7.569,10224
345940,6.248,8215
791373,8.089,10863
916224,7.887,1750
508442,8.092,11446
1223601,7.3,793
976573,7.578,5316
567609,7.075,5531
592695,6.272,797
1367642,7.732,313
505642,7.006,7494
667538,7.169,5292
359410,6.944,3074
812037,6.095,247
420818,7.096,10758
613504,7.152,5465
1214931,7.56,1110
810693,8.102,1767
515916,7.161,764
436969,7.459,9612
615453,7.908,872
384018,6.832,7778
1659087,5.767,120
438148,7.266,4024
786892,7.454,4911
508943,7.782,8967
524047,7.128,5342
1034541,6.786,1967
1639398,7.3,91
324552,7.34,14299
945961,7.164,4585
1145899,6.354,113
1064213,7.1,3188
370663,6.803,1298
701387,7.323,1999
439079,5.9,7181
166426,6.659,12839
713704,6.9,3700
497698,7.168,11271
739405,6.465,1965
400928,7.998,5956
1173558,6.254,244
616037,6.368,8591
260513,7.453,13706
752623,6.456,4006
166428,7.752,7131
550988,7.452,9860
420817,7.1,10634
546554,7.841,14073
696506,6.835,3613
530385,7.15,8111
1144107,8.508,59
298618,6.615,5016
601796,6.864,546
399579,7.257,10057
