movie_id,title,release,vote_average,vote_count
13849,The Cottage,2008,6.3,80
14849,Dead Like Me: Life After Death,2009,5.8,65
12486,Farce of the Penguins,2006,3.2,13
244403,Rudderless,2014,7.4,105
292481,Henry & Me,2014,3,3
340816,Christmas Eve,2015,6.1,24
78814,We Have Your Husband,2011,5,3
297596,Dying of the Light,2014,4.5,118
299552,Born Of War,2013,4.1,7
11935,Capricorn One,1977,6.4,131
113406,Should've Been Romeo,2012,0,0
290825,Yoga Hosers,2016,4.7,102
31175,Soul Kitchen,2009,7.1,116
77949,The Awakening,2011,6.3,458
1690,Hostel,2005,5.7,887
8435,A Cock and Bull Story,2005,6.2,43
64720,Take Shelter,2011,7.1,471
49365,Lady in White,1988,6.3,25
300706,Let's Kill Ward's Wife,2014,5.5,76
16337,The Texas Chainsaw Massacre 2,1986,5.9,139
11577,Pat Garrett & Billy the Kid,1973,7.2,65
77987,Only God Forgives,2013,5.6,862
8981,Dear Frankie,2004,7,46
10914,All Hat,2007,1,1
50848,The Names of Love,2010,7.3,93
166624,Treading Water,2013,5.6,6
10822,Savage Grace,2007,5.7,60
9336,Police Academy,1984,6.5,602
5689,The Blue Lagoon,1980,5.8,408
712,Four Weddings and a Funeral,1994,6.6,632
13342,Fast Times at Ridgemont High,1982,7,322
10339,Moby Dick,1956,6.9,89
1429,25th Hour,2002,7.2,629
641,Requiem for a Dream,2000,7.9,2443
27686,State Fair,1945,6.2,19
65749,Tango,1998,6.8,6
6106,Salvador,1986,7,71
252680,Moms' Night Out,2014,5.5,121
141,Donnie Darko,2001,7.7,3452
17139,Character,1997,7.7,25
12079,Spun,2002,6.6,132
39800,Life During Wartime,2009,6.3,30
4550,Sympathy for Lady Vengeance,2005,7.4,356
62116,Mozart's Sister,2010,6.2,13
9991,Mean Machine,2001,6,157
13807,Exiled,2006,7,46
68818,Blackthorn,2011,6.6,73
12093,Lilya 4-ever,2002,7.7,139
36419,After.Life,2010,5.4,251
510,One Flew Over the Cuckoo's Nest,1975,8.2,2919
362105,R.L. Stine's Monsterville: The Cabinet of Souls,2015,6.9,35
10970,Silent Movie,1976,6.7,78
375290,Airlift,2016,7.3,57
17663,Anne of Green Gables,1985,8.2,68
270938,Falcon Rising,2014,5.5,71
116613,The Sweeney,2012,5.7,109
11826,Sexy Beast,2000,7,217
29920,Easy Money,2010,6.5,63
1088,Whale Rider,2003,7.1,111
34069,Cargo,2009,5.9,140
10947,High School Musical,2006,6.1,1000
47452,Love and Death on Long Island,1997,6.9,11
3040,Night Watch,2004,6.3,210
10246,Porky's,1981,6.1,183
29426,Survival of the Dead,2010,4.6,116
10331,Night of the Living Dead,1968,7.5,580
153,Lost in Translation,2003,7.3,1895
27191,The Greatest Show on Earth,1952,6.6,50
1365,Monster's Ball,2001,6.5,250
287424,Maggie,2015,5.2,593
165864,Hansel and Gretel Get Baked,2013,4.8,67
987,The Front Page,1974,6.9,68
241251,The Boy Next Door,2015,4.1,1022
40494,Trapeze,1956,6.4,22
39781,The Kids Are All Right,2010,6.5,506
8337,They Live,1988,7.1,550
8357,What the #$*! Do We (K)now!?,2004,5.8,34
146203,The Last Exorcism Part II,2013,4.4,203
85350,Boyhood,2014,7.5,1971
512,Scoop,2006,6.4,420
13408,The Wash,2001,5.3,26
10744,The Cooler,2003,6.7,89
11536,The Misfits,1961,6.8,72
9782,The Night Listener,2006,5.5,57
18713,The Jerky Boys,1995,4.8,10
6537,The Orphanage,2007,7.1,633
184345,A Haunted House 2,2014,5.4,346
1809,The Rules of Attraction,2002,6.3,168
2370,Topaz,1969,6.1,77
9809,Let's Go to Prison,2006,5.5,69
11013,Secretary,2002,6.7,376
10132,Talk Radio,1988,6.7,46
16448,Waiting for Guffman,1996,7.3,63
8141,You Kill Me,2007,6.2,80
1546,Thumbsucker,2005,6.1,67
48572,Red State,2011,5.9,316
14517,Mirrormask,2005,6.6,102
89708,Samsara,2011,8,167
27551,The Barbarians,1987,5.1,8
64678,The Art of Getting By,2011,6.5,415
309503,Zipper,2015,5.5,58
14293,Poolhall Junkies,2002,6.5,25
15059,The Loss of Sexual Innocence,1999,5.2,9
103328,Holy Motors,2012,6.9,228
157847,Joe,2014,6.5,338
25719,Shooting Fish,1997,7,23
27723,Psycho Beach Party,2000,6,26
242575,"Guten Tag, Ramón",2013,8.1,18
29122,An Everlasting Piece,2000,6,1
125123,Among Giants,1998,4.5,2
111190,Adore,2013,6.1,291
133575,The Velocity of Gary,1999,4.2,5
54580,Mondays in the Sun,2002,7.1,36
52015,Stake Land,2010,6.2,285
227975,Futuro Beach,2014,6.4,31
60422,Another Happy Day,2011,6.2,37
81390,A Lonely Place to Die,2011,6.2,157
225235,The Geographer Drank His Globe Away,2013,7.3,23
14902,1776,1972,7.1,20
121676,Inescapable,2012,5.2,13
22301,Hell's Angels,1930,6.1,19
257087,The Veil,2016,4.5,118
114635,The Helpers,2012,4.1,8
158150,How to Fall in Love,2012,5.2,20
251979,The Perfect Wave,2014,4.4,21
874,A Man for All Seasons,1966,7.5,89
10774,Network,1976,7.7,381
770,Gone with the Wind,1939,7.7,970
266102,Desert Dancer,2014,6.5,18
29715,Major Dundee,1965,6.2,38
25209,Annie Get Your Gun,1950,7.3,22
37495,Four Lions,2010,7,423
34769,Defendor,2009,6.5,195
35032,The Pirate,1948,6.6,17
5178,The Good Heart,2009,6,21
8618,The History Boys,2006,6.6,66
3116,Midnight Cowboy,1969,7.4,299
813,Airplane!,1980,7.1,1074
352978,Chain of Command,2015,5.3,11
9516,Menace II Society,1993,7.2,173
16288,Creepshow 2,1987,5.9,129
23330,The Ballad of Cable Hogue,1970,6.9,47
18900,In Cold Blood,1967,7.4,82
27029,The Nun's Story,1959,7.4,46
26268,Harper,1966,6.2,35
573,Frenzy,1972,7.1,158
310131,The Witch,2016,6.3,1434
40505,I Got the Hook Up,1998,5.4,8
11363,She's the One,1996,5.7,70
3033,Gods and Monsters,1998,6.8,81
25376,The Secret in Their Eyes,2009,7.8,626
22007,Train,2008,4.8,36
765,Evil Dead II,1987,7.6,742
205321,Sharknado,2013,3.8,476
46146,Troll Hunter,2010,6.7,583
14256,Winter Passing,2006,6.7,28
540,D.E.B.S.,2004,5.6,90
370464,The Masked Saint,2016,2.9,7
20055,The Betrayed,2008,5.2,10
224569,Taxman,1999,2,1
39303,2:13,2009,4.6,10
142061,"Batman: The Dark Knight Returns, Part 2",2013,7.9,419
370662,Time to Choose,2015,0,0
256740,Wicked Blood,2014,5.3,37
299145,Stranded,2015,5,11
12535,High Anxiety,1977,6.5,84
1667,March of the Penguins,2005,6.9,358
50839,Margin Call,2011,6.7,524
13973,Choke,2008,6,127
244786,Whiplash,2014,8.3,4254
598,City of God,2002,8.1,1814
11129,Human Traffic,1999,6.8,97
75861,To Write Love on Her Arms,2015,6.8,47
13551,The Dead Girl,2006,6.4,66
103663,The Hunt,2012,7.9,927
850,A Christmas Story,1983,7.4,344
12586,Bella,2006,6.7,37
11564,Class of 1984,1982,6.2,66
301748,The Opposite Sex,2014,4.1,9
108346,Dreaming of Joseph Lees,1999,8,1
8841,The Class,2008,6.8,174
805,Rosemary's Baby,1968,7.5,863
11697,The Man Who Shot Liberty Valance,1962,7.4,265
22051,Adam,2009,6.9,150
436,Maria Full of Grace,2004,6.9,101
55347,Beginners,2010,6.8,347
10070,Feast,2005,6.1,160
658,Goldfinger,1964,7.2,987
125490,Antiviral,2012,5.7,112
1585,It's a Wonderful Life,1946,8,1076
23618,The Original Kings of Comedy,2000,6.3,15
41436,Paranormal Activity 2,2010,5.7,722
10162,Waking Ned,1998,7.4,54
1430,Bowling for Columbine,2002,7.3,453
259943,Coming Home,2014,6.9,49
10014,A Nightmare on Elm Street Part 2: Freddy's Revenge,1985,5.7,361
11257,A Room with a View,1985,6.9,156
158015,The Purge,2013,6,2428
82507,Sinister,2012,6.7,1573
261,Cat on a Hot Tin Roof,1958,7.6,165
1685,Beneath the Planet of the Apes,1970,6.2,361
10991,Pokémon: Spell of the Unknown,2000,5.9,137
10225,Friday the 13th Part VI: Jason Lives,1986,5.7,216
826,The Bridge on the River Kwai,1957,7.7,542
34086,Spaced Invaders,1990,4.7,25
5854,Family Plot,1976,6.7,86
10285,Jason Goes to Hell: The Final Friday,1993,4.2,193
5780,Torn Curtain,1966,6.4,120
292,Dave Chappelle's Block Party,2005,6.4,28
223485,Slow West,2015,6.6,367
29463,Krush Groove,1985,7,11
18065,Next Day Air,2009,5.3,36
22013,Elmer Gantry,1960,7.3,41
821,Judgment at Nuremberg,1961,7.6,155
53862,Trippin',1999,4.5,4
3089,Red River,1948,7.3,82
132344,Before Midnight,2013,7.4,568
15582,Teen Wolf Too,1987,3.8,46
15158,Phantasm II,1988,6.3,94
7509,Water,2005,6.8,34
10557,East Is East,1999,6.5,59
23531,Whipped,2000,3.1,11
28005,Kama Sutra - A Tale of Love,1996,5.7,35
40247,Please Give,2010,6,57
252,Willy Wonka & the Chocolate Factory,1971,7.4,798
24126,Warlock: The Armageddon,1993,5.2,38
13982,8 Heads in a Duffel Bag,1997,5.4,39
16642,Days of Heaven,1978,7.6,234
18892,Jawbreaker,1999,5.9,90
868,Tsotsi,2005,6.9,94
10683,Happiness,1998,7.4,194
17995,DysFunktional Family,2003,6.1,4
246403,Tusk,2014,5.1,366
670,Oldboy,2003,8,1945
35691,Letters to God,2010,6.5,37
49010,Hobo with a Shotgun,2011,5.7,211
24469,Fish Tank,2009,6.9,250
82533,Damsels in Distress,2012,5.6,67
50942,Creature,1998,4,21
84174,Bachelorette,2012,5.3,444
34099,Brave New Girl,2004,3.7,3
79940,Tim and Eric's Billion Dollar Movie,2012,5.2,34
38033,Chain Letter,2010,3.9,37
100975,Just Looking,1999,5.8,5
38541,The Divide,2011,5.7,197
234212,Demonic,2015,4.9,148
27404,My Big Fat Independent Movie,2005,3,5
71866,Tanner Hall,2009,5.4,32
192210,Open Road,2013,5.2,18
180296,They Came Together,2014,5.3,171
157058,30 Nights of Paranormal Activity With the Devil Inside the Girl With the Dragon Tattoo,2013,2.9,28
26039,Point Blank,1967,7.1,95
79587,Four Single Fathers,2009,0,0
176077,Enter the Dangerous Mind,2013,4.8,14
260947,Something Wicked,2014,4.6,16
342502,AWOL-72,2015,2.8,10
43213,Chicago Overcoat,2009,6.1,5
44594,Barry Munday,2010,6.3,22
666,Central Station,1998,7.6,126
325173,Close Range,2015,4.9,54
351043,Amnesiac,2015,4.1,52
43942,Freakonomics,2010,6.6,36
10226,High Tension,2003,6.6,271
66942,Griff the Invisible,2011,6.1,34
356483,Unnatural,2015,4.3,12
10476,Hustle & Flow,2005,6.9,99
10281,Friday the 13th Part VII: The New Blood,1988,5.3,192
13025,Diary of the Dead,2007,5.4,190
55306,Ulee's Gold,1997,6.5,19
17264,The Black Stallion,1979,7,59
16016,Journey to Saturn,2008,4.9,10
15875,Donovan's Reef,1963,6,30
43306,A Guy Named Joe,1944,6,8
9730,Friday the 13th: The Final Chapter,1984,5.9,237
209274,Ida,2013,7.1,260
26371,Maurice,1987,7.1,61
14137,Beer League,2006,5.3,22
14139,Timecrimes,2007,7,308
8875,Timber Falls,2007,5.2,38
139038,A Haunted House,2013,5.4,516
10676,Halloween III: Season of the Witch,1982,5,229
1687,Escape from the Planet of the Apes,1971,6.3,264
24748,Hud,1963,7.5,66
181330,Kevin Hart: Let Me Explain,2013,7.1,95
401,Garden State,2004,7.1,618
50538,Evil Words,2003,6.9,8
25636,Jesus' Son,1999,6.7,22
21074,Brick Lane,2007,5.2,15
84329,Robot & Frank,2012,6.8,450
20,My Life Without Me,2003,7.2,77
157386,The Spectacular Now,2013,6.8,1048
13007,Religulous,2008,7.2,197
46849,Eye of the Dolphin,2007,7.1,7
17334,The Other End of the Line,2008,6.1,50
1698,Anatomy,2000,6.1,61
20764,Sleep Dealer,2008,6,40
45132,Super,2010,6.6,441
254472,Stung,2015,4.9,63
332285,Antibirth,2016,4.8,40
49471,Get on the Bus,1996,7,11
13569,Thr3e,2006,4.8,21
356216,The Rise of the Krays,2015,4.5,19
11798,This Is England,2006,7.4,363
146631,U.F.O.,2012,3.1,47
43546,Bathing Beauty,1944,7,4
61038,Go for It!,2011,4.6,5
78373,"Dancer, Texas Pop. 81",1998,10,1
17820,Show Boat,1951,6.9,18
74457,Redemption Road,2011,4.7,6
283384,The Calling,2014,5.6,88
19933,The Brave Little Toaster,1987,6.7,93
433715,8 Days,2014,0,0
9728,Friday the 13th Part III,1982,5.7,254
9731,Friday the 13th: A New Beginning,1985,5.1,196
309425,Do You Believe?,2015,6.6,48
43610,The Valley of Decision,1945,5.8,4
360339,Eden,2015,5.6,19
297621,There's Always Woodstock,2014,5.4,12
16205,Jack Brooks: Monster Slayer,2007,5.7,59
887,The Best Years of Our Lives,1946,7.6,143
9517,Bully,2001,6.7,125
6007,Elling,2001,7,51
364083,Mi America,2015,0,0
8329,[REC],2007,7.1,934
347548,Containment,2015,5.1,36
322443,The Timber,2015,4.1,15
657,From Russia with Love,1963,6.9,760
28165,The Toxic Avenger Part II,1989,5.3,39
270303,It Follows,2015,6.6,1832
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,1972,6.6,215
595,To Kill a Mockingbird,1962,8,657
8810,Mad Max 2: The Road Warrior,1981,7.3,957
12207,The Legend of Drunken Master,1994,7.2,242
226,Boys Don't Cry,1999,7.2,353
92182,Silent House,2011,5.2,125
582,The Lives of Others,2006,7.9,958
72213,Courageous,2011,6.8,77
990,The Hustler,1961,7.6,240
55604,Boom Town,1940,6.5,8
9662,The Triplets of Belleville,2003,7.3,231
20862,Smoke Signals,1998,6.6,24
80,Before Sunset,2004,7.6,718
55,Amores perros,2000,7.6,521
11023,Thirteen,2003,6.7,339
33667,Gentleman's Agreement,1947,6.8,47
39013,Winter's Bone,2010,6.8,565
11194,Touching the Void,2003,7.6,138
43839,Alexander's Ragtime Band,1938,4.8,6
1382,Me and You and Everyone We Know,2005,7,107
44639,Inside Job,2010,7.7,286
301351,We Are Your Friends,2015,6.3,658
4816,Ghost Dog: The Way of the Samurai,1999,7.2,298
7873,Harsh Times,2005,6.3,197
331190,Captive,2015,5.6,92
15186,Full Frontal,2002,4.8,26
1378,Shortbus,2006,6.3,140
8885,Waltz with Bashir,2008,7.8,291
250124,The Diary of a Teenage Girl,2015,6.8,279
14284,In the Shadow of the Moon,2007,7.6,31
57120,Meek's Cutoff,2010,6.5,77
22617,Dinner Rush,2000,7.1,19
42889,The Virginity Hit,2010,4.6,19
10656,Subway,1985,6.3,86
24363,House of D,2005,6.1,23
13121,Teeth,2007,5.2,210
24746,Six-String Samurai,1998,5.8,36
22913,24 7: Twenty Four Seven,1997,6.3,10
273899,Stonewall,2015,5.2,32
20653,Roadside Romeo,2008,6.7,3
171759,The Lost Medallion: The Adventures of Billy Stone,2013,5.6,13
206296,The Last Five Years,2014,5.5,143
35219,The Missing Person,2009,6.4,9
28260,Return of the Living Dead 3,1993,5.9,88
7515,London,2005,6.1,96
13075,Sherrybaby,2006,6.3,41
335866,Circle,2015,6,333
13510,Eden Lake,2008,6.7,406
215881,Plush,2013,5.4,40
18238,Lesbian Vampire Killers,2009,5.3,124
22600,Gangster's Paradise: Jerusalema,2008,6.8,16
50698,Grave Encounters,2011,6.1,381
115210,Stitches,2012,5.5,92
34335,Nine Dead,2010,5.2,84
459488,"To Be Frank, Sinatra at 100",2015,0,0
20406,Rockaway,2007,5.8,2
3766,The Lady from Shanghai,1947,7.2,102
18616,No Man's Land: The Rise of Reeker,2008,4.4,27
18808,Highway,2002,5.6,37
95755,Small Apartments,2012,5.7,50
174311,All Is Bright,2013,5.3,36
12602,The Torture Chamber of Dr. Sadism,1967,6.3,12
153795,Straight A's,2013,5.2,46
17768,A Funny Thing Happened on the Way to the Forum,1966,6.1,24
98549,The Legend of Hell's Gate: An American Conspiracy,2011,3.9,8
312793,The Walking Deceased,2015,4.2,35
309919,The Curse of Downers Grove,2015,4.4,24
299553,Shark Lake,2015,4.4,19
21309,River's Edge,1986,6.7,59
329540,The Marine 4: Moving Target,2015,5.8,49
26388,Buried,2010,6.6,827
49020,Submarine,2011,7.4,443
159037,The Square,2013,7.8,55
12838,One to Another,2006,5.8,12
157293,ABCD (Any Body Can Dance),2013,5.6,10
14048,Man on Wire,2008,7.5,275
356987,Abandoned,2015,5.8,27
38358,The Last Exorcism,2010,5.6,328
33511,Nowhere Boy,2009,7.2,244
542,The Crime of Padre Amaro,2002,6.2,36
84175,Beasts of the Southern Wild,2012,6.8,403
1705,Battle for the Planet of the Apes,1973,5.5,215
62677,Songcatcher,2001,5.6,9
260778,Vaalu,2015,6.7,5
58492,The Greatest Movie Ever Sold,2011,6.4,88
37232,Travellers and Magicians,2003,6.8,9
4929,Hang 'em High,1968,6.7,192
36334,Deadline - U.S.A.,1952,6.9,17
9783,Sublime,2007,5.3,33
205126,Independence Daysaster,2013,4.2,22
104,Run Lola Run,1998,7.2,664
10894,May,2002,6.3,152
246449,Against the Wild,2013,4.9,19
32579,Under the Same Moon,2008,7,28
1688,Conquest of the Planet of the Apes,1972,6.1,236
1999,In the Bedroom,2001,6.4,89
43947,I Spit on Your Grave,2010,6.3,519
24066,"Happy, Texas",1999,5.5,39
191714,The Lunchbox,2013,7.3,221
25312,Yes,2005,5.9,7
34106,You Can't Take It With You,1938,7.2,79
11426,From Here to Eternity,1953,7.2,133
27455,Foolish,1999,6.3,3
7973,Caramel,2007,6.8,52
283686,Out of the Dark,2014,4.6,55
15976,The Bubble,2006,7.6,20
592,The Conversation,1974,7.5,372
74084,Dil Jo Bhi Kahey...,2006,0,0
1651,Mississippi Mermaid,1969,6.7,32
298584,Cabin Fever,2016,4.4,111
10758,Waitress,2007,6.7,129
11690,Bloodsport,1988,6.6,363
3083,Mr. Smith Goes to Washington,1939,7.9,241
10707,The Squid and the Whale,2005,6.9,226
15647,Kissing Jessica Stein,2001,5.9,48
308529,Kickboxer: Vengeance,2016,4.5,99
49018,Insidious,2010,6.8,1737
13820,Repo Man,1984,6.7,144
18079,Nine Queens,2000,7.4,153
127918,The Gatekeepers,2012,6.5,39
17113,The Ballad of Jack and Rose,2005,6.5,43
129139,The To Do List,2013,5.5,342
507,Killing Zoe,1993,6.1,111
4012,The Believer,2001,6.8,151
14054,Snow Angels,2008,6.5,48
10972,Session 9,2001,6.2,251
11908,Hatchet,2006,5.7,159
3082,Modern Times,1936,8.1,856
1961,My Name Is Bruce,2007,5.9,107
291362,Road Hard,2015,6.6,8
30082,Forty Shades of Blue,2005,6,2
72913,Amigo,2010,6,2
23963,Pontypool,2009,6.6,183
29406,Trucker,2008,6.8,16
104755,The Lords of Salem,2012,5.1,242
253306,Housebound,2014,6.5,358
29595,Wal-Mart: The High Cost of Low Price,2005,6.9,24
46729,Fetching Cody,2005,6.8,6
137347,Closer to the Moon,2013,6.4,13
290370,Mutant World,2014,2.6,9
356841,Checkmate,2015,4.2,13
301325,#Horror,2015,3.3,52
408,Snow White and the Seven Dwarfs,1937,6.9,1914
44413,The Holy Girl,2004,6.8,10
39209,Shalako,1968,5.4,12
394047,The Dog Lover,2016,5.3,6
312791,GirlHouse,2014,5.2,97
266034,The Blue Room,2014,6.2,32
280381,House at the End of the Drive,2014,0,0
2661,Batman,1966,6.1,203
100,"Lock, Stock and Two Smoking Barrels",1998,7.5,1648
218500,The Ballad of Gregorio Cortez,1983,0,0
309,The Celebration,1998,7.7,207
100275,Eddie: The Sleepwalking Cannibal,2012,6.1,30
295914,Queen of the Mountains,2014,0,0
42033,Def-Con 4,1985,2.8,10
19187,The Hebrew Hammer,2003,5.9,18
38570,The 41–Year–Old Virgin Who Knocked Up Sarah Marshall and Felt Superbad About It,2010,3.2,34
27588,Forget Me Not,2009,5,66
9725,Friday the 13th Part 2,1981,6,315
23730,C.H.U.D.,1984,5.3,62
46256,The Lion of Judah,2011,5.8,2
19997,Niagara,1953,6.7,79
43266,How Green Was My Valley,1941,6.8,72
278316,Da Sweet Blood of Jesus,2014,4.1,13
1412,"Sex, Lies, and Videotape",1989,6.7,185
176,Saw,2004,7.2,2184
39939,Super Troopers,2001,6.6,362
215924,The Amazing Catfish,2013,5.7,17
480,Monsoon Wedding,2001,6.8,57
14295,You Can Count on Me,2000,6.8,88
11219,The Trouble with Harry,1955,6.9,149
20770,But I'm a Cheerleader,1999,6.5,101
176124,Home Run,2013,6.3,24
60400,The Blue Bird,1940,6.4,8
429,"The Good, the Bad and the Ugly",1966,8.1,2311
310569,The Second Mother,2015,7.8,165
98369,Blue Like Jazz,2012,5.8,25
89750,"Pink Ribbons, Inc.",2011,6.8,6
86331,Desire,2011,4.1,140
15544,Extreme Movie,2008,3.9,44
43884,The Charge of the Light Brigade,1936,6.8,18
157422,The Wicked Within,2015,4.2,26
7553,Waiting...,2005,6.2,237
12877,Dead Man's Shoes,2004,7.2,151
39895,From a Whisper to a Scream,1987,6.8,15
55616,Dracula: Pages from a Virgin's Diary,2002,6.9,8
29697,Faith Like Potatoes,2006,6,9
50037,Beyond the Black Rainbow,2010,5.7,77
94329,The Raid,2011,7.3,1055
27374,Lake Mungo,2008,6.1,90
26815,Rocket Singh: Salesman of the Year,2009,7,27
811,Silent Running,1972,6.3,177
244776,The Sleepwalker,2014,4.1,7
5769,Tom Jones,1963,6.1,39
103,Taxi Driver,1976,8,2535
646,Dr. No,1962,6.9,940
93856,Chernobyl Diaries,2012,4.9,483
9003,Hellraiser,1987,6.9,449
347126,God's Not Dead 2,2016,5.7,72
10092,Cry_Wolf,2005,5.6,126
10643,Godzilla 2000,1999,5.9,43
46705,Blue Valentine,2010,6.9,890
546,Transamerica,2005,6.9,144
76487,The Devil Inside,2012,4.6,262
5722,Beyond the Valley of the Dolls,1970,6.6,53
39833,Love Me Tender,1956,5.5,21
1781,An Inconvenient Truth,2006,6.7,251
18712,Sands of Iwo Jima,1949,6.2,33
7944,Shine a Light,2008,7.2,44
171424,The Green Inferno,2014,5,349
361475,Departure,2016,7.5,12
113947,The Sessions,2012,6.6,179
18570,"Food, Inc.",2008,7.4,217
244772,The Skeleton Twins,2014,6.7,292
50837,Martha Marcy May Marlene,2011,6.7,277
248774,Obvious Child,2014,6.7,187
10183,Frozen River,2008,6.7,99
159014,20 Feet from Stardom,2013,7.4,85
32456,Two Girls and a Guy,1997,5.4,24
49963,Walking and Talking,1996,6.6,7
13508,Who Killed the Electric Car?,2006,7.2,59
9707,Bubba Ho-tep,2002,6.7,191
26791,Brigham City,2001,7.3,4
8675,Orgazmo,1997,6.2,115
13132,All the Real Girls,2003,5.9,30
192132,Palo Alto,2014,6.4,348
24424,Ajami,2009,6.8,27
13198,Wristcutters: A Love Story,2006,6.7,160
244267,I Origins,2014,7.5,1063
21413,The Battle of Shaker Heights,2003,5.6,17
123678,The Act of Killing,2012,7.5,210
13362,Taxi to the Dark Side,2007,6.6,53
201132,Antarctica: A Year on Ice,2013,7.2,29
251471,A LEGO Brickumentary,2015,6.4,55
25983,The House of the Devil,2009,6,197
66195,The Perfect Host,2010,6.2,135
16155,Safe Men,1998,6.3,16
46727,Speedway Junky,1999,5.2,7
55180,The Last Big Thing,1998,6,3
29015,The Specials,2000,5.5,11
91122,16 to Life,2009,4.4,5
18206,Alone With Her,2006,6.2,20
320146,Creative Control,2016,5.4,25
13856,Special,2006,6.6,32
99826,The Jimmy Show,2002,8,1
186935,Heli,2013,6.2,32
19344,Loving Annabelle,2006,6.4,55
242083,Hits,2014,4.9,23
26673,Frat Party,2009,3.5,4
41830,The Party's Over,1965,6.1,6
63287,The Poker House,2008,6.1,47
34592,ZMD: Zombies of Mass Destruction,2009,4.7,31
258755,Hidden Away,2014,7.6,26
21283,Steppin: The Movie,2009,5,4
272724,Doc Holliday's Revenge,2014,3.2,3
84178,Black Rock,2012,4.9,78
101179,Truth or Dare,2012,5.7,117
269057,Bang Bang Baby,2014,6.6,8
287524,Fear Clinic,2014,4,42
206213,Zombie Hunter,2013,3.5,34
29146,Charly,1968,6.6,28
207769,Banshee Chapter,2013,5.7,92
271185,Ask Me Anything,2014,5.5,155
654,On the Waterfront,1954,8,357
91070,L!fe Happens,2011,5.3,66
2009,"4 Months, 3 Weeks and 2 Days",2007,7.3,156
2652,Hard Candy,2005,6.8,701
9813,The Quiet,2005,6.1,73
60421,Circumstance,2011,7.4,23
157354,Fruitvale Station,2013,7.3,390
127867,The Brass Teapot,2012,5.8,160
3170,Bambi,1942,6.8,1405
14014,The Hammer,2007,6.5,15
15708,Latter Days,2003,6.7,56
146882,Elza,2011,0,0
84200,"For a Good Time, Call...",2012,5.8,110
84184,Celeste & Jesse Forever,2012,6.4,163
45767,Time Changer,2002,5.2,9
14823,London to Brighton,2006,6.5,34
367551,American Hero,2015,5,62
343409,Windsor Drive,2015,2,1
60243,A Separation,2011,7.7,469
57294,Crying with Laughter,2009,7,1
47889,Ruby in Paradise,1993,5.6,10
905,Pandora's Box,1929,7.6,45
78705,Live-In Maid,2004,7.8,3
25212,Deterrence,2000,6.1,7
292483,Not Cool,2014,3.7,25
14451,Dead Snow,2009,6.1,311
10105,Saints and Soldiers,2003,6.6,98
211557,Vessel,2012,5.9,8
13158,Aqua Teen Hunger Force Colon Movie Film for Theaters,2007,6.5,35
84332,Safety Not Guaranteed,2012,6.8,556
74510,Kevin Hart: Laugh at My Pain,2011,7.7,43
74725,Kill List,2011,6,210
58428,The Innkeepers,2011,5.4,219
8416,The Conformist,1970,7.6,127
36584,Interview with the Assassin,2002,5.6,5
13429,Donkey Punch,2008,4.5,52
9022,All the Boys Love Mandy Lane,2008,5.7,209
2287,Rize,2005,5.9,13
26837,B-Girl,2009,5.5,7
7859,Half Nelson,2006,6.5,240
302579,Naturally Native,1999,0,0
158752,Escape from Tomorrow,2013,4.8,87
118612,After,2012,5.6,63
2667,The Blair Witch Project,1999,6.3,1055
9459,Woodstock,1970,7.1,66
181940,Carousel of Revenge,2007,0,0
324322,They Will Have to Kill Us First,2015,5,1
375950,The Country Doctor,2016,6,63
704,A Hard Day's Night,1964,7.3,168
75986,Love Letters,1983,4.6,4
385636,Juliet and Alfa Romeo,2015,6,1
14438,Fireproof,2008,7,100
211086,Faith Connections,2013,4.2,3
83,Open Water,2004,5.4,315
30315,Kingdom of the Spiders,1977,5.7,30
2056,The Station Agent,2003,7.4,210
14271,Beyond the Mat,1999,7.8,17
16653,The Singles Ward,2002,7.5,4
14757,Osama,2003,6.3,32
36825,The R.M.,2003,4.8,4
12281,Mean Creek,2004,6.9,106
125052,Hurricane Streets,1997,4.8,4
7301,Lonesome Jim,2005,6.4,26
172533,Drinking Buddies,2013,6,356
180383,Deceptive Practice: The Mysteries and Mentors of Ricky Jay,2012,7.1,17
346,Seven Samurai,1954,8.2,878
45145,Johnny Suede,1991,4.7,13
45649,Rubber,2010,5.7,251
43933,Monsters,2010,6.2,587
73511,The Californians,2005,4,1
139715,Detention of the Dead,2012,4.5,34
81220,Everything Put Together,2001,5,2
253626,Good Kill,2015,5.9,208
90369,Now Is Good,2012,7.3,371
117942,Girls Gone Dead,2012,3.5,14
322194,Subconscious,2015,3.4,4
98568,Enter Nowhere,2011,6.5,49
380733,Fight to the Finish,2016,5.2,3
285743,Alleluia! The Devil's Carnival,2016,6,2
362765,The Sound and the Shadow,2014,0,0
379532,Rodeo Girl,2016,5.5,1
15239,The Toxic Avenger,1984,6.3,113
4107,Bloody Sunday,2002,7.2,53
15624,Conversations with Other Women,2006,6.2,38
17287,Poultrygeist: Night of the Chicken Dead,2006,5.9,41
15389,Metropolitan,1990,7,38
464,As It Is in Heaven,2004,6.9,42
8193,Napoleon Dynamite,2004,6.7,554
188166,Blue Ruin,2014,6.9,462
23827,Paranormal Activity,2007,5.9,1316
1282,Dogtown and Z-Boys,2001,7.2,52
