movie_id,title,imdb_idx,movie_kind,release,imdb_id,phonetic,episode_id,season,episode,series_years,md5
3482,The Train,tt0003482,movie,9/21/1964,3482,T365,,,,,397cbe1c3c442ba1763f36f148aceb40
135595,Trade Of Innocents,tt0135595,movie,9/27/2012,135595,T631,,,,,c2385f889ef94547b811b840c7302be9
8982,The Protector,tt0008982,movie,8/11/2005,8982,T163,,,,,7f1eeb0694d4f0ca71c2e8721cbb667a
89861,Stiff Upper Lips,tt0089861,movie,6/12/1998,89861,S311,,,,,c867d8c56d77f586af3a377417b085d8
455,Bend It Like Beckham,tt0000455,movie,4/11/2002,455,B533,,,,,94342871bdac7fd83b00c547e56f7ea8
57022,Sunshine State,tt0057022,movie,6/21/2002,57022,S525,,,,,234a3c101f3975cd5ba7eec4bc467800
14351,Crossover,tt0014351,movie,9/1/2006,14351,C621,,,,,2e607ef3a19cf3de029e2c5882896d33
147767,Khiladi 786,tt0147767,movie,12/7/2012,147767,K430,,,,,7bdbd99c23936f98f2c9f3fd3e0090fa
10664,[REC]²,tt0010664,movie,9/15/2009,10664,R200,,,,,911236ddc6124dc09887cb50557ee66c
55567,Standing Ovation,tt0055567,movie,7/16/2010,55567,S353,,,,,62350971aa0c1a9fabe5f4cc18752a9d
9277,The Sting,tt0009277,movie,12/25/1973,9277,T235,,,,,961f361f4c095d5d5d4ccf3cba6f5bbb
9443,Chariots of Fire,tt0009443,movie,5/15/1981,9443,C632,,,,,d31acca93eba6199ebb2e0d6a593c7c7
16186,Diary of a Mad Black Woman,tt0016186,movie,2/25/2005,16186,D615,,,,,267f190a7bf0541ffc8ebfbd3bb287f1
7863,Shine,tt0007863,movie,1/21/1996,7863,S500,,,,,3e0d11930ea51916a99f23f29a9f6492
138697,Don Jon,tt0138697,movie,7/26/2013,138697,D525,,,,,dc67f8d631c184859d813068c92beee5
11901,High Plains Drifter,tt0011901,movie,4/19/1973,11901,H214,,,,,44d8419c2ceb940b766d28367a697544
1548,Ghost World,tt0001548,movie,7/20/2001,1548,G236,,,,,590c61d3cdc700d85c3dc092bb3d38bf
11889,Iris,tt0011889,movie,12/14/2001,11889,I620,,,,,d25c7286a46dbb6eeecc5cfddacd5818
33155,Galaxina,tt0033155,movie,6/6/1980,33155,G425,,,,,c8fcc6bb227d01a721f31df2f0c77abb
5528,The Chorus,tt0005528,movie,3/17/2004,5528,T262,,,,,875664dfb2215d3ae1accb9ff95e0ad5
321,Mambo Italiano,tt0000321,movie,6/6/2003,321,M513,,,,,ac28bc6da8d44c23fb7487f94afa344a
4997,Wonderland,tt0004997,movie,10/23/2003,4997,W536,,,,,c631c5e688eb998688741ff69231c7cf
925,Do the Right Thing,tt0000925,movie,6/30/1989,925,D362,,,,,b10b513a7fb684127231207ac0bc4630
27451,Harvard Man,tt0027451,movie,1/1/2001,27451,H616,,,,,2801526c4a0caed8db42d3567a7df68e
73532,Le Havre,tt0073532,movie,5/17/2011,73532,L160,,,,,6f05591cc7b472ddc17dc41c0d9254d0
979,Irreversible,tt0000979,movie,5/22/2002,979,I616,,,,,4db0fbab476c79c4efa105ecf395a265
193722,R100,tt0193722,movie,10/5/2013,193722,R000,,,,,8b638b17150441bc09c6815526d7d77f
7913,Rang De Basanti,tt0007913,movie,1/26/2006,7913,R523,,,,,9f10deec253cdd7d406f383f2e4208d2
253253,Animals,tt0253253,movie,5/15/2014,253253,A554,,,,,338b6e271aed5a56a48fa1fe89dbaaf6
51995,Salvation Boulevard,tt0051995,movie,7/15/2011,51995,S413,,,,,7c5bb5a179c7d3e93c09f8008ff0e39c
13173,The Ten,tt0013173,movie,8/3/2007,13173,T350,,,,,944bd83bcbe947cd96de04bf4dca842f
22908,A Room for Romeo Brass,tt0022908,movie,8/23/1999,22908,A651,,,,,5712beb31c15010d204f1fad66cfd23a
70670,Headhunters,tt0070670,movie,8/4/2011,70670,H353,,,,,a5da55d495c7c86da763c939ece69b5b
84204,Grabbers,tt0084204,movie,8/10/2012,84204,G616,,,,,18f0990a826870d1309d71c074e2363e
25248,Saint Ralph,tt0025248,movie,9/11/2004,25248,S536,,,,,64cd55f576314290692325c7670f44b5
230266,Miss Julie,tt0230266,movie,9/7/2014,230266,M240,,,,,9b1a7f7eafdb5014475b2b6c893c7244
16633,Somewhere in Time,tt0016633,movie,10/2/1980,16633,S565,,,,,c58bdaf3eda622dceb20291685444da4
63006,Dum Maaro Dum,tt0063006,movie,4/22/2011,63006,D563,,,,,11237a9c0501885104b4010563f2a573
91586,Insidious: Chapter 2,tt0091586,movie,9/12/2013,91586,I523,,,,,49b45d4c785aaedcbfcf7fcf4a13ca94
215,Saw II,tt0000215,movie,10/28/2005,215,S000,,,,,19e057746186a09d119e52f7693a4770
333371,10 Cloverfield Lane,tt0333371,movie,3/10/2016,333371,C416,,,,,e221ec88c1875c4cff7c103f11035285
9012,Jackass: The Movie,tt0009012,movie,10/21/2002,9012,J223,,,,,926d8865509e730b71321136c2cefcca
345911,Lights Out,tt0345911,movie,7/21/2016,345911,L232,,,,,955760f888ee027c5f54a9f409715e69
72571,Paranormal Activity 3,tt0072571,movie,10/19/2011,72571,P656,,,,,e43413560c25b2afb1e122a072cf08a9
242512,Ouija,tt0242512,movie,10/24/2014,242512,O200,,,,,42b53b52bf27d3ee522e3906b007302a
10072,A Nightmare on Elm Street 3: Dream Warriors,tt0010072,movie,2/27/1987,10072,A523,,,,,ab227e9cde8ad2213f370c16de0b1784
211954,Instructions Not Included,tt0211954,movie,7/20/2013,211954,I523,,,,,9c2e7ac20ede8434247a54457e8cf203
82990,Paranormal Activity 4,tt0082990,movie,10/17/2012,82990,P656,,,,,d6d0bae4f632a661e73f807e878a61ac
29912,The Robe,tt0029912,movie,9/16/1953,29912,T610,,,,,eb87a6321701541daac6357923263985
11843,The Return of the Pink Panther,tt0011843,movie,5/21/1975,11843,T636,,,,,f734b17ffbfde36aa4175fe14f7bdbe1
11284,Freddy's Dead: The Final Nightmare,tt0011284,movie,9/5/1991,11284,F632,,,,,788c7a7608ebc8e2a8c04d310c796fa1
504,Monster,tt0000504,movie,11/16/2003,504,M523,,,,,243a3afa44aed85d504dbd53fd9804e9
173,"20,000 Leagues Under the Sea",tt0000173,movie,12/23/1954,173,L225,,,,,483b177388a7f2ffceeea548fa939f53
227348,Paranormal Activity: The Marked Ones,tt0227348,movie,1/1/2014,227348,P656,,,,,25d8d27697e7200198da9cfbdb0f97d3
1955,The Elephant Man,tt0001955,movie,10/2/1980,1955,T415,,,,,e29a6e81602ebe48e2d38ff648ba9b9f
152532,Dallas Buyers Club,tt0152532,movie,9/7/2013,152532,D421,,,,,a7fb392d4b6c8d0ef25da4f5eca15357
243940,The Lazarus Effect,tt0243940,movie,1/29/2015,243940,T426,,,,,11e9a7af177d3bd725283da4f8340be8
77,Memento,tt0000077,movie,10/11/2000,77,M553,,,,,13d60b1925f413337824ed6278bcc93c
157547,Oculus,tt0157547,movie,9/8/2013,157547,O242,,,,,a8a06837aec81e16c9a07221848aef6f
2295,Clerks II,tt0002295,movie,5/25/2006,2295,C462,,,,,cd831b3e59398bd3318e95900c7c8ef0
71,Billy Elliot,tt0000071,movie,5/18/2000,71,B443,,,,,ea1d86da3913b72c354798404824751f
147773,The Way Way Back,tt0147773,movie,6/6/2013,147773,T120,,,,,56d43f8b72c60596c729498603eb8f88
16096,House Party 2,tt0016096,movie,10/23/1991,16096,H216,,,,,b88946e624901b42ab4d326b9aa36f27
24266,The Man from Snowy River,tt0024266,movie,3/2/1982,24266,T551,,,,,a9a8bd949d8d88dd3d5adffa817b1e42
16508,Doug's 1st Movie,tt0016508,movie,3/26/1999,16508,D235,,,,,8e563eba69d4bea3222dfdce91f9eda8
2895,The Apostle,tt0002895,movie,10/9/1997,2895,T123,,,,,e13febde6e101a27aad9dc0ce633ee3f
15660,Mommie Dearest,tt0015660,movie,9/18/1981,15660,M536,,,,,2a4ebbda2d211c446ff6a7a14f87526b
59968,Our Idiot Brother,tt0059968,movie,8/26/2011,59968,O633,,,,,678b40e42a5ee42754d49ae398f0d74c
323677,Race,tt0323677,movie,2/19/2016,323677,R200,,,,,4e221fc084bb69a82315a154d6dd7879
19848,The Players Club,tt0019848,movie,4/8/1998,19848,T146,,,,,574b0c35a56707fa2a7da083cd693161
256274,"As Above, So Below",tt0256274,movie,8/14/2014,256274,A211,,,,,db700643454dc55b75bcda93ebfd97b8
235271,Addicted,tt0235271,movie,10/10/2014,235271,A323,,,,,b45c8fcaf537e634c9d97a4d13f25606
45153,Eve's Bayou,tt0045153,movie,9/7/1997,45153,E121,,,,,419b9045c143ea15b5e9bdbb75faad8d
284293,Still Alice,tt0284293,movie,12/5/2014,284293,S344,,,,,250af126cb003b44a0c721b4a631dbf4
24973,The Egyptian,tt0024973,movie,8/25/1954,24973,T213,,,,,bd8dc5d2a23a49c2b4d92c642bf79ac1
21610,Nighthawks,tt0021610,movie,3/17/1981,21610,N232,,,,,ca00923e06f18a800cfabcc3cbcd7b4f
10283,Friday the 13th Part VIII: Jason Takes Manhattan,tt0010283,movie,7/28/1989,10283,F633,,,,,c7d345efbc6c2977b5ab991c9a26be65
8346,My Big Fat Greek Wedding,tt0008346,movie,2/22/2002,8346,M121,,,,,a2e6a6058fc5ac5e310b18ed79349101
122081,Spring Breakers,tt0122081,movie,1/24/2013,122081,S165,,,,,b395a36d93e770aab95842a190a5f308
10987,Halloween: The Curse of Michael Myers,tt0010987,movie,9/29/1995,10987,H453,,,,,8504d0b6234315c64f0a6f592ef22f14
1391,Y Tu Mamá También,tt0001391,movie,6/8/2001,1391,Y355,,,,,68d2231bf62622d667f79f79a46aafce
747,Shaun of the Dead,tt0000747,movie,4/9/2004,747,S513,,,,,1331913378f8c9994d88644bd6f39db6
14745,The Haunting of Molly Hartley,tt0014745,movie,10/31/2008,14745,T535,,,,,1781874b52d14c164965f89ca871a21a
26748,Lone Star,tt0026748,movie,6/21/1996,26748,L523,,,,,0d01f6047071f3698d9a2fb6ce690e15
11357,Halloween 4: The Return of Michael Myers,tt0011357,movie,10/21/1988,11357,H453,,,,,e600db5d6d922b3bdb782d8a1427ae01
24913,April Fool's Day,tt0024913,movie,3/27/1986,24913,A164,,,,,b1db8bd03aea8e07036e6b74fc677f4b
13776,Diner,tt0013776,movie,4/2/1982,13776,D560,,,,,9cb6670393d06faac1ebb9fcffcfc95c
14854,Lone Wolf McQuade,tt0014854,movie,4/14/1983,14854,L541,,,,,ea873ded44ea4858da97dab00058e87f
50357,Apollo 18,tt0050357,movie,7/20/2011,50357,A140,,,,,79b32b6c82ff6c4c5bc5d4ac1e9fb861
13090,Sunshine Cleaning,tt0013090,movie,1/18/2008,13090,S525,,,,,d9377a77bf23c21220ddd39294b0018c
192141,No Escape,tt0192141,movie,8/26/2015,192141,N210,,,,,ac42fd05eed44f2e465c86bc2d65bdea
16441,The Beastmaster,tt0016441,movie,8/20/1982,16441,T123,,,,,a567bb51e8d52b22d8a79f9595acf41d
29996,Solomon and Sheba,tt0029996,movie,12/25/1959,29996,S455,,,,,097089258888b01b314b562b5e870c11
351819,Fifty Shades of Black,tt0351819,movie,1/28/2016,351819,F132,,,,,4f39e34edf452f1884f9e280cd94a7b6
14834,Not Easily Broken,tt0014834,movie,1/9/2009,14834,N324,,,,,2422da57260b7fe2ac4fad55a0226229
22649,A Farewell to Arms,tt0022649,movie,12/8/1932,22649,A164,,,,,6feda8903c2556ae74c96a754f799356
378200,The Perfect Match,tt0378200,movie,3/11/2016,378200,T161,,,,,ecbf429160bafd77654d036c1ddb5b33
20455,Digimon: The Movie,tt0020455,movie,3/17/2000,20455,D255,,,,,d2e0af1c50f08ed9463c38d0643dcb4e
13193,Saved!,tt0013193,movie,1/21/2004,13193,S130,,,,,db8ecb61f23a81a38b2c83858269f951
11042,The Barbarian Invasions,tt0011042,movie,5/21/2003,11042,T161,,,,,106b8042d45d4fd340e494ad9d5a582d
10786,Robin and Marian,tt0010786,movie,3/11/1976,10786,R155,,,,,3c303cfeec6e6c6c9445ae5d7666a4fc
12484,The Forsaken,tt0012484,movie,4/27/2001,12484,T162,,,,,188bab3084ee3a3a7e4426d0450ab965
17339,Force 10 from Navarone,tt0017339,movie,11/1/1978,17339,F621,,,,,bcde2baad307b1357b8ac52b4f171315
11959,UHF,tt0011959,movie,7/21/1989,11959,U100,,,,,d3fccd1a7d9c55745b8a5cc0baa288ed
9900,Grandma's Boy,tt0009900,movie,1/6/2006,9900,G653,,,,,31ab52c3a74ce6d403a863f2d6c30ac0
14662,Slums of Beverly Hills,tt0014662,movie,8/14/1998,14662,S452,,,,,6adc5f578faeb64820f96eee0638e277
335,Once Upon a Time in the West,tt0000335,movie,12/21/1968,335,O521,,,,,cae7860a7f031147b55b50098dfe8e12
15745,Made,tt0015745,movie,7/13/2001,15745,M300,,,,,dd11b69a19f983099c147abdcc4caf01
17431,Moon,tt0017431,movie,6/12/2009,17431,M500,,,,,d502a50ed945d5fca74e0105575b5b34
21014,Keeping Up with the Steins,tt0021014,movie,5/12/2006,21014,K152,,,,,11a85d86de3c9f9b9e32e379920208bd
78394,Sea Rex 3D: Journey to a Prehistoric World,tt0078394,movie,5/14/2010,78394,S623,,,,,ff4cc3ff4352625eb17d1f92f0f6bb24
10217,The Sweet Hereafter,tt0010217,movie,5/14/1997,10217,T236,,,,,77f26de3beb917477f7e5e665bc7eae6
46332,Of Gods and Men,tt0046332,movie,5/18/2010,46332,O123,,,,,c670c5b4aadaacf4b2ecca833e78ce1d
13996,Bottle Shock,tt0013996,movie,8/6/2008,13996,B342,,,,,bbee219bd5ce9e932491d7112506c9af
3028,Jekyll and Hyde ... Together Again,tt0003028,movie,11/10/1982,3028,J245,,,,,578bd2e5c44cf54b139a2237d63aee3e
1024,Heavenly Creatures,tt0001024,movie,9/2/1994,1024,H154,,,,,269020dafacac3e09ba3425119a4ff78
343795,90 Minutes in Heaven,tt0343795,movie,9/11/2015,343795,M532,,,,,05006a3a26088ac5500da419631210a3
45658,Everything Must Go,tt0045658,movie,10/15/2010,45658,E163,,,,,d2108c2576f97c85d0e1ff4ab9c26045
16148,Zero Effect,tt0016148,movie,1/30/1998,16148,Z612,,,,,abf45636fafafd0fde58278150a06ef4
4553,The Machinist,tt0004553,movie,2/9/2004,4553,T525,,,,,8f110ca5a7fcea1a0a9eccdbc2297e90
36351,Light Sleeper,tt0036351,movie,8/21/1992,36351,L232,,,,,3ce97c7f6747961dff7dee6e7b5fb72b
245916,Kill the Messenger,tt0245916,movie,10/9/2014,245916,K435,,,,,c3accbc5ab5d6ae9b9c3d012ed3a9584
27585,Rabbit Hole,tt0027585,movie,12/16/2010,27585,R134,,,,,3e977179d3344861661c03c9e05b9c9a
1415,Party Monster,tt0001415,movie,9/5/2003,1415,P635,,,,,4cd7c16c4e18f770f96fff8960499bdf
313922,Green Room,tt0313922,movie,4/15/2016,313922,G656,,,,,003db4142bbc29a30430163db1750025
14474,The Oh in Ohio,tt0014474,movie,3/30/2006,14474,T500,,,,,49d83d4946cfa298f40af7098bc47d68
199933,Atlas Shrugged Part III: Who is John Galt?,tt0199933,movie,9/12/2014,199933,A342,,,,,489e89ec861e8b75cb28d90c9fe9a890
13685,Bottle Rocket,tt0013685,movie,2/21/1996,13685,B346,,,,,fb69cf6ca2214afb65022992692e41c7
8744,Albino Alligator,tt0008744,movie,9/9/1996,8744,A415,,,,,b01904be045672119ccac7bfaa4fe809
38428,"Gandhi, My Father",tt0038428,movie,8/3/2007,38428,G535,,,,,143aff1e2b706fefb8d55356a456817f
8847,Standard Operating Procedure,tt0008847,movie,2/12/2008,8847,S353,,,,,2ce7cb308788b2bbd38ddb0ea95eda3c
39269,Out of the Blue,tt0039269,movie,5/1/1980,39269,O313,,,,,4e7f3bd11be37ffb81306c4d8d4d765a
46838,Tucker and Dale vs Evil,tt0046838,movie,1/22/2010,46838,T265,,,,,0111b00ec6722b5059eb4c1a7b8ab4e9
51384,"Lovely, Still",tt0051384,movie,1/1/2008,51384,L142,,,,,38e48de0bbe84b91484a5d7c713f65f3
56930,Tycoon,tt0056930,movie,12/27/1947,56930,T250,,,,,2a69a06416b1ee7d0fb3baf3e3a58433
41730,Desert Blue,tt0041730,movie,6/6/1999,41730,D263,,,,,fb770c6cc4565e5e9120457c90f7a1d0
18442,Decoys,tt0018442,movie,2/27/2004,18442,D220,,,,,5769861e82693e420817da9cb9ee0a2a
298312,The Visit,tt0298312,movie,9/10/2015,298312,T123,,,,,0ebd2daaec39bb3cfbc57174392caa73
11600,Redacted,tt0011600,movie,1/1/2007,11600,R323,,,,,2dbb3c4b07dadca57fff08f297380e41
71547,Fascination,tt0071547,movie,10/13/2004,71547,F253,,,,,b474b845291a275806f79ceddab22557
57876,Area 51,tt0057876,movie,5/15/2015,57876,A600,,,,,25edbe58d31ff2e81a76d0f4c07404d8
77495,Sleep Tight,tt0077495,movie,10/14/2011,77495,S413,,,,,6df0a627185fd8b8a661c96266fe4c1e
13849,The Cottage,tt0013849,movie,2/7/2008,13849,T232,,,,,a903e7dd88bbb34bf06b7685385a3ba5
14849,Dead Like Me: Life After Death,tt0014849,movie,2/17/2009,14849,D342,,,,,2bf0775b09fed7d01e84e5bd43bf4371
12486,Farce of the Penguins,tt0012486,movie,12/1/2006,12486,F621,,,,,db06512ad91c0455d02b0e316face47e
19615,Flying By,tt0019615,movie,1/1/2009,19615,F452,,,,,31e36f748c84fef0cf27d809522c9802
244403,Rudderless,tt0244403,movie,10/17/2014,244403,R364,,,,,f964365a16369f17d163668b9563ea7b
292481,Henry & Me,tt0292481,movie,8/18/2014,292481,H565,,,,,0c5dcb0a7c10872e3b08a54d2635508f
340816,Christmas Eve,tt0340816,movie,12/4/2015,340816,C623,,,,,164161ad43e359c98685063c50df62b7
78814,We Have Your Husband,tt0078814,movie,11/12/2011,78814,W162,,,,,da070cab38afba69321a99664cafe0ce
297596,Dying of the Light,tt0297596,movie,12/4/2014,297596,D521,,,,,bf0b315c54dcc715a244a6367457ec25
299552,Born Of War,tt0299552,movie,12/5/2013,299552,B651,,,,,edc929b8470751bfe1636c14dd4a63b2
11935,Capricorn One,tt0011935,movie,12/10/1977,11935,C162,,,,,ac72d2e7e3a2ca2ce1f7c5e24935db20
113406,Should've Been Romeo,tt0113406,movie,4/28/2012,113406,S431,,,,,666ebff87e814b17555fe40928dd8245
447027,Running Forever,tt0447027,movie,10/27/2015,447027,R552,,,,,4812d3748cdbe0c81c54d2ec961cb355
290825,Yoga Hosers,tt0290825,movie,7/8/2016,290825,Y226,,,,,058a244bbfa31ee9add4d4fb4cc807c9
361159,Navy Seals vs. Zombies,tt0361159,movie,10/8/2015,361159,N124,,,,,cb540dc28bda99c1b0d28209ee65d90b
12555,I Served the King of England,tt0012555,movie,12/19/2006,12555,I261,,,,,d48c167068c94c25a881a85d10af8c89
31175,Soul Kitchen,tt0031175,movie,9/9/2009,31175,S423,,,,,26c891b8083d4a4ee8c9801a3d2ee245
12498,Sling Blade,tt0012498,movie,8/30/1996,12498,S452,,,,,ca83eda43082edb56833db9499e0fc7a
77949,The Awakening,tt0077949,movie,8/17/2011,77949,T255,,,,,e1b04b753cc52ab15805be04bb332b29
1690,Hostel,tt0001690,movie,1/6/2005,1690,H234,,,,,4fa7dacf2ebfceef5bf9eff43072be4a
8435,A Cock and Bull Story,tt0008435,movie,7/17/2005,8435,A225,,,,,8b5fa383a1864a7bc5bfd0f035fc4899
64720,Take Shelter,tt0064720,movie,11/25/2011,64720,T224,,,,,1fcdce33501ccdf08c01bc0f72b6a118
49365,Lady in White,tt0049365,movie,4/22/1988,49365,L353,,,,,7df1c5e62e547c4505d905834344e43d
11404,Driving Lessons,tt0011404,movie,4/30/2006,11404,D615,,,,,8015214ac379ec37c75c14ad121e8c30
300706,Let's Kill Ward's Wife,tt0300706,movie,12/23/2014,300706,L324,,,,,ede949b3254960cc28463c6b522027e5
16337,The Texas Chainsaw Massacre 2,tt0016337,movie,8/22/1986,16337,T322,,,,,6fa0b2634f3b0d85136041e82a4d470c
11577,Pat Garrett & Billy the Kid,tt0011577,movie,5/23/1973,11577,P326,,,,,ccb646536449edde79825ea4002546e4
77987,Only God Forgives,tt0077987,movie,5/30/2013,77987,O542,,,,,240fbdc3f6d2888f1390e842772c0186
40185,Camping Sauvage,tt0040185,movie,10/13/2005,40185,C515,,,,,0181e1f3e7e8f43f7d17c8f1c7370ee0
68202,Without Men,tt0068202,movie,6/29/2011,68202,W335,,,,,2a108bdd961fc7c6e84338662e06028e
8981,Dear Frankie,tt0008981,movie,5/18/2004,8981,D616,,,,,a0b9604046a8c54c6a97db0dd93b28cf
10914,All Hat,tt0010914,movie,9/11/2007,10914,A430,,,,,7978a8a87c3e621d7384786b54864222
50848,The Names of Love,tt0050848,movie,11/24/2010,50848,T552,,,,,029ccda217c372591e21c66125f98339
166624,Treading Water,tt0166624,movie,9/13/2013,166624,T635,,,,,28f4f3a845dc6018f2d711df243377c5
10822,Savage Grace,tt0010822,movie,5/18/2007,10822,S122,,,,,62bfd567757294556cf234f15962cfdf
10844,Out of the Blue,tt0010844,movie,10/12/2006,10844,O313,,,,,4e7f3bd11be37ffb81306c4d8d4d765a
9336,Police Academy,tt0009336,movie,3/22/1984,9336,P422,,,,,e2bf94f5f203c037abba9bd406ea31dc
5689,The Blue Lagoon,tt0005689,movie,7/5/1980,5689,T144,,,,,dcace5d16958c1058add8de4c79eebb5
712,Four Weddings and a Funeral,tt0000712,movie,3/9/1994,712,F635,,,,,4e461b395af97708ad8a9b77fd6a1fd6
13342,Fast Times at Ridgemont High,tt0013342,movie,8/13/1982,13342,F235,,,,,f747c57a64fd1e7d1e331f9177f86aae
10339,Moby Dick,tt0010339,movie,6/27/1956,10339,M132,,,,,42f9fa9cfbfae840ec44c040e271ee62
1429,25th Hour,tt0001429,movie,12/16/2002,1429,T600,,,,,3aeda0adaf5e3996e94646436d8edd52
9303,Bound,tt0009303,movie,9/13/1996,9303,B530,,,,,685d1f2146dd079015e81918414e8971
641,Requiem for a Dream,tt0000641,movie,10/27/2000,641,R251,,,,,b85c1527468bcceb961984476214bc1e
27686,State Fair,tt0027686,movie,8/29/1945,27686,S331,,,,,024a00cc9f02177949e39c2d2697066e
65749,Tango,tt0065749,movie,2/12/1998,65749,T520,,,,,99ec9c94e5ac28a2574e5d166870c240
6106,Salvador,tt0006106,movie,4/23/1986,6106,S413,,,,,b1dbcbd57e27e25b7b3cf6bbc16dd566
252680,Moms' Night Out,tt0252680,movie,3/25/2014,252680,M525,,,,,764c208fe8fc148368c75d83bbe34914
141,Donnie Darko,tt0000141,movie,1/18/2001,141,D536,,,,,783104e512bfc9f80a73a0da68a28652
66607,Saving Private Perez,tt0066607,movie,3/18/2011,66607,S152,,,,,7781ecbc44d93ab78671d4c33e1f1c36
17139,Character,tt0017139,movie,4/17/1997,17139,C623,,,,,76a40e4f974fd895a0a2598c1cee28b4
12079,Spun,tt0012079,movie,6/1/2002,12079,S150,,,,,625d97a918d33aa70afb6c64a6aa04c2
39800,Life During Wartime,tt0039800,movie,10/10/2009,39800,L136,,,,,49094166f2def89d6f382f0c684b18f3
4550,Sympathy for Lady Vengeance,tt0004550,movie,7/29/2005,4550,S513,,,,,5d6880b1420c7410b86a9594b1ef4d5c
62116,Mozart's Sister,tt0062116,movie,6/9/2010,62116,M263,,,,,66450d729dfe39e9a1e7fc6b8426913c
9991,Mean Machine,tt0009991,movie,12/26/2001,9991,M525,,,,,79fccdefc864b7f65d712ae2a28b0d72
13807,Exiled,tt0013807,movie,9/6/2006,13807,E243,,,,,6a3496d30b5d58b7b90d8d20258cb164
68818,Blackthorn,tt0068818,movie,8/31/2011,68818,B423,,,,,58d1cd6db99155eeebf18e0475ebe8af
12093,Lilya 4-ever,tt0012093,movie,8/23/2002,12093,L416,,,,,9c0144e0cf6e8ffbf5de0f089bef9daa
36419,After.Life,tt0036419,movie,4/9/2010,36419,A136,,,,,8586aaca39605b0b880cb07f59666b01
281730,Fugly,tt0281730,movie,6/13/2014,281730,F240,,,,,3f2c77a0dc7c219727d927c2f0b383fd
510,One Flew Over the Cuckoo's Nest,tt0000510,movie,11/18/1975,510,O514,,,,,109e3124e11ab536913afab2803ec485
362105,R.L. Stine's Monsterville: The Cabinet of Souls,tt0362105,movie,9/29/2015,362105,R423,,,,,8af64f952bbf0f53bc9137ea189607b5
10970,Silent Movie,tt0010970,movie,6/17/1976,10970,S453,,,,,85e9d38001bb6e604fc561735d43b348
375290,Airlift,tt0375290,movie,1/22/2016,375290,A641,,,,,9a7b0de022fc9d6581109ecaef72c956
17663,Anne of Green Gables,tt0017663,movie,12/1/1985,17663,A512,,,,,1474e19901758d79b47484ad4fcc5bb4
270938,Falcon Rising,tt0270938,movie,9/5/2014,270938,F425,,,,,bdcd95f99b5403929119a8889342c848
116613,The Sweeney,tt0116613,movie,9/11/2012,116613,T250,,,,,82938a4c45671c43a47c4769ce1aa8bc
11826,Sexy Beast,tt0011826,movie,9/13/2000,11826,S212,,,,,e7176591b23d3e87eeff3a431bfe8224
29920,Easy Money,tt0029920,movie,1/15/2010,29920,E255,,,,,60fe9f11af5786f1b1f17b23ed729117
1088,Whale Rider,tt0001088,movie,1/30/2003,1088,W463,,,,,44312b314968614d6c0fed2d26594d31
26379,Paa,tt0026379,movie,12/4/2009,26379,P000,,,,,298da4610b51213458138d4f800d5a83
34069,Cargo,tt0034069,movie,9/24/2009,34069,C620,,,,,e9769d75d750d246328fa96e996a5650
10947,High School Musical,tt0010947,movie,1/20/2006,10947,H224,,,,,521c133174e1d5d04ad81d706e1cf45e
47452,Love and Death on Long Island,tt0047452,movie,1/1/1997,47452,L153,,,,,0b14d888aae14c1fd773c98e3e6da67f
3040,Night Watch,tt0003040,movie,6/27/2004,3040,N233,,,,,ae64f5280de6ae0547c88dab5d4d4582
11386,The Crying Game,tt0011386,movie,9/2/1992,11386,T265,,,,,858000338087ad3732cd14abd9dd486a
10246,Porky's,tt0010246,movie,11/13/1981,10246,P622,,,,,16c110d2c7b19fe54c26dd4164e60b7d
29426,Survival of the Dead,tt0029426,movie,5/6/2010,29426,S611,,,,,1c2df7c9488bb1ab28ab2120a4bf019e
10331,Night of the Living Dead,tt0010331,movie,10/1/1968,10331,N231,,,,,7ea2d6e06ef5d966594d6bf9b6808a5b
153,Lost in Translation,tt0000153,movie,8/31/2003,153,L235,,,,,9cb4b01a1712ec62cb0c6c84e9e5e968
703,Annie Hall,tt0000703,movie,4/19/1977,703,A540,,,,,7d13fc179966d6c6a483339c1f6889b1
27191,The Greatest Show on Earth,tt0027191,movie,1/10/1952,27191,T263,,,,,aefd37548105f9111d853b0d7382e4fb
1365,Monster's Ball,tt0001365,movie,11/11/2001,1365,M523,,,,,e506bdc1984d0df885b17a1cfbe9488a
287424,Maggie,tt0287424,movie,5/8/2015,287424,M200,,,,,eb76fd566cce52ed0afc588561864914
451,Leaving Las Vegas,tt0000451,movie,10/27/1995,451,L152,,,,,fc5003764b66c67d8fec1a35ca5fb0ff
165864,Hansel and Gretel Get Baked,tt0165864,movie,2/19/2013,165864,H524,,,,,35f4553961de1dd6721377952a396cda
987,The Front Page,tt0000987,movie,12/1/1974,987,T165,,,,,ec1f20bc62ab604d55fbc64ab40a7f3f
241251,The Boy Next Door,tt0241251,movie,1/23/2015,241251,T152,,,,,b10241b7cc20f710a4545043de16f196
40494,Trapeze,tt0040494,movie,5/30/1956,40494,T612,,,,,7597f909f2cb69adc41342f67fea0c80
39781,The Kids Are All Right,tt0039781,movie,7/9/2010,39781,T232,,,,,6d38fe188ee522a09d933dca1c0290f2
8337,They Live,tt0008337,movie,11/23/1988,8337,T410,,,,,35ab44eef8b86b210a9781e84f3f0969
